profID,datetime,slopeangle,RB_score,RB_releasetype,RB_height_obs,RB_class,localNowcast,stability_class,HS_obs,similarity_obs_sim,HS_sim,RB_height_sim,gs_wl,sph_wl,bs_wl,dendr_wl,gt1_wl,rho_wl,visc_wl,age_wl,rho_divby_gs_wl,rhobs_divby_gs_wl,D_sl,rho_sl,rho_divby_gs_sl,rhobs_divby_gs_sl,rho20_sl,rho10max_sl,penetrationdepth,delta_gs,delta_hh,frac_rhogs,rts,shear_strength_wl,normalstress,skier_stress,skier_stress_monti,sk38,sk38_monti,S_skier,rc,neck_stress,neck_strain_rate,viscdefrate,defrateindex
83707,2017-04-07 09:30,36,5,2.0,153.0,3.0,1.0,0.0,160.0,0,193.91,181.73,0.78,0.98,0.38,0.0,9,190.3,5.594,5,243.97435897435898,92.71025641025642,12.180000000000007,157.69039408866993,224.25315953176113,35.74198883134576,157.69039408866993,164.44696969696977,0.18,-0.16999999999999993,-4.0,0.5988549935005671,6.0,0.67,-0.1372,1.2505881065871887,1.5037340027400958,6.0,6.0,50.0,0.38743745544959984,4787.281705407684,0.0008925230689701188,-0.35,6.0
83721,2017-04-12 08:30,30,7,0.0,84.0,3.0,1.0,0.0,84.0,1,84.6,50.19,0.75,0.48,0.38,0.0,9,300.4,48.49,41,400.5333333333333,152.20266666666666,34.41,284.98578901482125,341.7347101450214,121.14712014323236,313.79318303811056,333.0863695937091,0.12,-0.13,0.0,0.8131203849412905,3.36,1.76,-0.7447,0.4426667578678284,0.4663202684808645,1.5153819943085263,1.4440036387418715,2.58936302362752,1.4042189664948057,12558.122279382667,0.009761256232503273,-0.08,0.36
84340,2018-01-28 10:50,32,6,3.0,59.0,3.0,1.0,0.0,83.0,0,104.54,68.49,1.57,0.0,1.34,0.0,6,231.6,157.3,12,147.51592356687897,197.6713375796178,36.05000000000001,166.92477115117893,409.94124841423974,64.62133812962172,181.21436285097192,183.16546610169493,0.22,1.2000000000000002,0.3999999999999999,3.7009289081827945,1.56,1.19,-0.4258,0.42252879717703096,0.5824727785800347,0.8677417946411271,0.30074217340935794,1.097644493974392,0.23706665909195349,3740.893455112497,0.0005803977215302466,-0.81,6.0
84256,2018-01-17 12:00,29,2,1.0,130.0,1.0,3.0,1.0,150.0,1,148.89,120.25,0.74,0.44,0.21,0.0,9,245.5,57.74,12,331.7567567567568,69.66891891891892,28.639999999999986,161.81752793296093,379.55018850620394,45.96786761785534,168.45336512983567,186.40157126823792,0.21,-1.17,-0.5,0.29290367984986293,1.44,1.15,-0.3736,0.5318492715863118,0.800405682769566,0.5155376638113781,6.0,0.5768057970668379,0.4374548801529329,26433.495487463737,0.21438555733469974,-0.08,5.37
84391,2018-01-31 13:30,43,7,0.0,200.0,3.0,1.0,0.0,200.0,0,203.02,174.13,0.38,0.45,0.16,0.06,2,208.9,21.2,9,549.7368421052631,87.9578947368421,28.890000000000015,167.67912772585672,229.63320476305796,43.76219411881959,185.15878270154832,198.2681870011403,0.21,-0.04999999999999999,-0.5,0.8799136117203069,2.43,0.9,-0.2723,0.5272469068269974,0.6541780195220657,0.45628034653366245,0.14368789186614142,0.5146536161807895,0.9531870678317618,11130.015851449276,0.017347841579036325,-0.15,6.0
84254,2018-01-17 10:50,37,2,1.0,90.0,1.0,3.0,1.0,152.0,0,151.43,121.55,1.73,0.0,1.2,0.0,6,191.7,48.12,8,110.8092485549133,132.97109826589596,29.88000000000001,157.3352074966533,354.03520422293457,41.78943563474472,162.43598759048606,162.88063524590163,0.22,1.19,0.0,3.35076991441102,1.35,1.08,-0.2954,0.5097778828056218,0.6188385099361018,0.5005312332301783,0.17846579879325772,0.5587125034552258,0.2191386372641132,5084.556360708534,0.0014490107198224373,-0.74,6.0
84277,2018-01-21 11:00,29,2,2.0,134.0,1.0,3.0,1.0,184.0,1,185.38,136.73,4.1,0.0,1.74,0.0,6,139.8,14.09,4,34.09756097560976,59.32975609756098,48.650000000000006,113.38951695786231,329.68070703553354,31.721683189079013,113.72463917525776,127.48227712137488,0.31,3.7399999999999998,0.10000000000000009,11.714751231918616,1.46,0.88,-0.4163,0.31309687848369944,0.38447172855597955,0.7808096641806107,0.43319472403251963,1.0196844570956207,0.05819331973918854,30818.70348350729,0.4514241513949252,-0.31,6.0
84300,2018-01-24 13:00,29,3,1.0,170.5,1.0,3.0,1.0,200.0,0,231.06,205.04,0.41,0.17,0.16,0.0,4,127.6,8.244,2,311.219512195122,49.795121951219514,26.02000000000001,146.73635664873174,439.82650036884405,41.68177621098273,156.25370563674323,169.16971365638764,0.24,0.10999999999999999,-0.5,1.716901776384535,2.05,0.29,-0.2942,0.5854021190711746,0.5106014400893181,0.05,0.10362703653019614,0.05,0.6232964588985229,29050.176221804522,0.370638478950733,-0.54,6.0
84455,2018-02-12 10:15,33,7,0.0,91.0,3.0,1.0,0.0,91.0,1,97.95,71.27,1.33,0.23,0.68,0.0,4,197.0,39.25,26,148.12030075187968,100.7218045112782,26.680000000000007,169.58084707646177,160.36297921586575,60.71780502227249,199.27335692618811,208.5173645320197,0.2,0.7400000000000001,-0.5,2.644437752731653,1.28,0.72,-0.3179,0.5709206573550215,0.6620518842979977,0.28805354679224954,0.13626076961105194,0.31575292073442573,0.2643877016515324,10071.376811594204,0.011871274360304974,-0.06,6.0
84146,2018-01-11 10:00,35,3,1.0,115.0,1.0,3.0,1.0,162.0,1,152.71,110.11,1.65,0.02,0.8,0.0,5,179.6,51.07,14,108.84848484848484,87.07878787878789,42.60000000000001,201.25272300469484,351.9298696548166,68.98677706018663,217.92727727727728,222.34080164439874,0.18,1.21,-0.5,4.754315144766148,1.57,0.59,-0.568,0.3575625149819711,0.31989013883818923,0.5728911550655486,0.6378532695157659,0.9528521896913374,0.30136460968746726,21965.624999999993,0.1945562053755322,-0.11,6.0
84154,2018-01-11 09:00,32,2,1.0,150.0,1.0,3.0,1.0,154.0,0,175.04,126.28,1.26,0.0,0.72,0.0,6,167.8,32.06,3,133.1746031746032,95.88571428571429,48.75999999999999,147.36047990155865,471.1796170395757,54.15224083772315,170.74730090860504,172.0120481927711,0.26,0.96,-0.19999999999999996,4.482836710369487,1.69,1.14,-0.5076,0.3123905483640684,0.3548896798309941,1.126851866131096,0.917417955606439,1.7033956217863646,0.3084796511130147,15702.272727272728,0.06005813188800408,-1.01,6.0
84741,2018-03-21 11:00,38,2,2.0,106.0,1.0,3.0,1.0,113.0,0,118.49,109.68,1.85,0.69,0.78,0.0,7,358.8,5466.0,58,193.94594594594594,151.27783783783784,8.809999999999988,186.15947786606128,73.13838247149923,80.71567180941973,186.15947786606128,152.14791344667705,0.11,-0.31000000000000005,0.0,0.6688576117923943,6.0,4.0,-0.1219,1.7289628987777526,3.2925455546844975,6.0,6.0,50.0,0.29822802193246695,2344.4020184651345,0.0002635523363291488,-0.0,6.0
84622,2018-03-03 11:00,35,2,1.0,172.0,1.0,3.0,1.0,200.0,0,235.39,199.95,2.92,0.0,2.36,0.0,6,219.8,198.9,20,75.27397260273973,177.64657534246575,35.44,145.4993510158014,249.37187307934678,40.393920451568846,178.42240802675587,185.72131147540983,0.25,2.15,0.8,3.205606040910863,1.36,1.16,-0.3419,0.4298014429523694,0.6444067572301382,0.679866620713717,6.0,0.7950545099929703,0.09985189513276951,3489.3902135401704,0.0009403327697962298,-0.44,6.0
84786,2018-03-30 09:00,37,2,2.0,174.0,1.0,3.0,1.0,182.0,1,194.15,183.28,5.49,0.0,2.6,0.0,6,149.1,18.98,2,27.15846994535519,70.6120218579235,10.870000000000005,145.69153633854646,247.15519960019643,27.687424196451694,145.69153633854646,147.15289256198344,0.23,4.94,0.0,9.553356502652278,6.0,0.62,-0.1023,1.4013029565990776,1.4334467587321171,6.0,6.0,50.0,0.05739413431098483,5429.931371513102,0.0025543779107690128,-0.82,6.0
84675,2018-03-14 10:15,45,2,1.0,170.0,1.0,3.0,1.0,200.0,0,209.37,192.85,1.92,0.0,0.91,0.0,5,115.8,6.082,11,60.3125,54.884375,16.52000000000001,119.58510895883774,191.96322225527064,29.674530711909075,119.58510895883774,120.46054732041046,0.27,0.6399999999999999,0.0,1.8069948186528497,6.0,0.23,-0.1005,0.9220437735007234,0.8935314713310442,6.0,6.0,50.0,0.08560263329782657,7245.173210026172,0.005286786892170424,-0.21,6.0
84681,2018-03-14 11:00,41,2,1.0,170.0,1.0,3.0,1.0,200.0,0,239.91,215.5,1.55,0.09,0.55,0.0,5,120.8,7.744,22,77.93548387096774,42.86451612903225,24.409999999999997,109.43973781237199,216.08995100710865,32.522931472206025,115.13587662337665,127.71393442622956,0.3,-0.31000000000000005,0.0,0.7029525386313465,6.0,0.26,-0.1552,0.6240132379447757,0.687600173868254,6.0,6.0,50.0,0.0899941507609659,19961.481580620333,0.121521721074257,-0.24,6.0
84690,2018-03-15 09:00,36,2,1.0,129.0,1.0,3.0,1.0,152.0,1,164.85,127.67,1.65,0.0,1.57,0.0,6,274.3,470.7,17,166.24242424242425,261.00060606060606,37.17999999999999,160.94042495965576,253.33258174115468,50.49680561349606,180.36760247052217,188.52581300813006,0.23,1.17,0.5,2.4625182282172804,1.52,1.33,-0.3859,0.4096870128626137,0.6909934676889238,0.9777650275209717,6.0,1.2381301216938674,0.186727965900193,2104.8363467528548,9.435619164081533e-05,-0.77,6.0
85470,2019-01-24 11:00,40,7,0.0,175.0,3.0,1.0,0.0,175.0,0,184.93,55.79,2.13,0.0,1.13,0.0,5,262.4,183.0,65,123.1924882629108,139.2075117370892,129.14000000000001,221.78135356976927,374.7846018128821,93.13940472685009,283.651323300467,295.17991858887376,0.24,0.1299999999999999,0.0,1.0516063262195123,2.85,1.32,-1.664,0.11795077542381888,0.13917059613288563,0.8681002733350706,0.8494505349644667,9.111299474705406,0.2920844883621824,30203.26347124816,0.1982040018010089,-0.04,3.02
85335,2019-01-15 09:30,29,2,1.0,70.0,1.0,3.0,1.0,140.0,0,144.73,44.9,1.84,0.0,0.99,0.0,5,252.6,144.5,56,137.28260869565216,135.90978260869565,99.82999999999998,207.1109686466994,353.6860747342972,74.01979867874049,269.12909836065575,275.01650831353913,0.23,0.19000000000000017,0.0,1.1142685765013558,3.02,1.22,-1.569,0.15258101911481495,0.18547437933222904,1.0223412771359317,0.973891852793011,6.153597433888808,0.29316891727890426,29779.459597641424,0.1921046562242419,-0.06,3.09
85593,2019-02-04 13:00,39,2,2.0,190.0,1.0,3.0,1.0,200.0,0,221.87,202.82,0.38,0.45,0.16,0.6,2,102.2,1.689,4,268.94736842105266,43.03157894736842,19.05000000000001,97.64566929133859,279.1773167638065,28.180437241693763,97.64566929133859,104.79138972809668,0.33,0.030000000000000027,0.0,1.1239586245457085,6.0,0.3,-0.1167,0.7995886161801558,0.8361668188191764,6.0,6.0,50.0,0.36828949215716256,13298.200757575756,0.07000635460786328,-1.01,6.0
85856,2019-02-28 11:00,34,4,3.0,105.0,3.0,1.0,0.0,134.0,1,126.06,104.94,0.71,1.0,0.41,0.0,7,413.9,84.89,46,582.9577464788732,239.01267605633802,21.120000000000005,346.6385890151515,384.4413797542914,186.620247003207,363.11848825331975,432.53194291986824,0.1,0.010000000000000009,-2.0,1.029969281745073,3.6,7.83,-0.5211,0.7212198455602258,0.8590017904468068,4.736552521719662,3.52064623571418,6.0084506587044375,3.402535752127478,4542.674453190931,0.00043016214028263104,-0.02,0.1
85610,2019-02-06 10:00,39,2,2.0,186.0,1.0,3.0,1.0,190.0,0,202.37,167.56,1.32,0.25,0.52,0.0,4,135.4,8.542,19,102.57575757575758,53.339393939393936,34.81,122.59531743751796,268.838781738396,46.28937757891553,141.0725797728502,151.71836027713624,0.3,1.01,0.0,5.223519321484728,1.1,0.33,-0.2626,0.4375800958986492,0.4825243978553866,0.09769926598679307,0.05,0.1042071297159332,0.134274244525673,22561.846153846156,0.19548339014668142,-0.34,6.0
85486,2019-01-25 13:15,34,7,0.0,193.0,3.0,1.0,0.0,193.0,1,196.03,172.83,0.31,0.51,0.15,0.04,3,198.9,22.71,11,641.6129032258065,96.24193548387098,23.19999999999999,150.40965517241378,312.3768733920711,56.95836742345127,156.822736418511,171.7707423580786,0.22,-0.010000000000000009,0.0,0.9424490950226244,2.08,1.18,-0.253,0.6565587559582754,0.8636386302639247,0.09732553061363279,6.0,0.09869481186204555,1.122661049698867,8186.296296296297,0.014321066233948299,-0.12,6.0
85871,2019-03-01 11:00,36,5,3.0,98.0,3.0,1.0,0.0,115.0,1,119.38,93.92,1.55,0.07,0.71,0.0,5,169.1,17.62,45,109.09677419354838,77.45870967741935,25.459999999999994,171.43586017282013,174.4710995486595,60.287739303044575,184.5778008298755,212.65509478672988,0.2,-0.09999999999999987,0.0,0.9671702238230919,2.17,0.52,-0.2855,0.5982782065291429,0.5905143138109328,0.1732526275319886,0.18308292873152618,0.1863950624894336,0.22970798496625633,13744.14147425455,0.02143114833301,-0.08,4.78
85405,2019-01-18 11:00,37,2,1.0,170.0,1.0,3.0,1.0,200.0,0,222.12,165.82,0.59,0.32,0.24,0.08,2,154.9,11.75,8,262.54237288135596,63.01016949152543,56.30000000000001,132.5780994671403,369.9291310041362,52.797190527357294,169.02944383860415,172.54110854503466,0.33,0.29,-0.5,2.2675704755756403,2.56,0.57,-0.4706,0.27055351932916466,0.31533761757921885,0.6855026602566904,0.5124882133507688,1.0608490956748466,0.4056654477718264,31865.83022097728,0.585628915865377,-0.53,6.0
85272,2019-01-08 11:40,34,2,2.0,70.0,1.0,3.0,1.0,79.0,0,82.85,69.77,0.87,0.34,0.29,0.0,4,119.5,1.892,5,137.35632183908046,39.833333333333336,13.079999999999998,137.2933486238532,299.8886082004536,33.101331567968884,137.2933486238532,152.70112994350282,0.24,0.24,0.0,1.6559872484558678,6.0,0.25,-0.129,1.1645384662256868,1.0166566256049447,6.0,6.0,50.0,0.2538392845539361,18801.619433198382,0.059632867045720156,-1.0,4.72
85794,2019-02-24 08:44,33,5,2.0,60.0,3.0,1.0,0.0,124.0,1,139.95,77.79,0.88,0.36,0.33,0.0,4,290.7,119.8,62,330.34090909090907,109.0125,62.15999999999998,242.07467824967827,289.89274285146513,102.54866764035172,252.0209392265193,272.90779768177026,0.16,0.010000000000000009,0.0,1.0156696677461063,3.55,1.64,-1.058,0.24504766953397641,0.2932656930084787,1.5475478708797854,1.4216623153552659,4.969904754367469,0.8522743754561414,33587.30158730159,0.23470996425612242,-0.03,2.08
85797,2019-02-25 10:30,30,7,0.0,155.0,3.0,1.0,0.0,155.0,1,184.93,157.84,0.75,0.32,0.37,0.0,4,193.9,30.14,23,258.53333333333336,95.65733333333333,27.090000000000003,170.93023255813952,267.8249929276829,64.81235344215463,185.08227990970653,195.521072319202,0.2,0.4,-0.5,2.3252044500110514,2.29,0.7,-0.3471,0.5622799238919145,0.6363973286868061,0.29499427113977805,0.1709201049551146,0.32582371623522893,0.47743111333206956,11810.996828623152,0.024793230671053677,-0.09,6.0
85810,2019-02-26 09:10,40,5,3.0,110.0,3.0,1.0,0.0,125.0,0,157.62,108.96,0.72,0.32,0.26,0.0,4,224.0,61.48,47,311.11111111111114,80.8888888888889,48.66000000000001,167.94648581997532,235.5758122419213,62.30937814105571,206.55837711617048,214.64235294117648,0.24,0.06999999999999995,-0.5,1.097307692307692,2.91,0.94,-0.486,0.31303253469445064,0.41535058292929006,0.9220385457558753,0.5861340322211858,1.5218061800965328,0.48105101967151714,24846.390532544377,0.1986563598933846,-0.03,5.94
85931,2019-03-15 10:30,42,2,2.0,140.0,1.0,3.0,1.0,150.0,1,162.6,134.48,1.0,0.15,0.32,0.0,4,141.8,9.056,5,141.8,45.376000000000005,28.120000000000005,126.2065078236131,392.853554710182,38.1659313298772,117.9615120274914,169.6434108527132,0.27,0.25,0.0,1.0230371415138693,2.05,0.36,-0.1942,0.5416843221277374,0.6073584394799276,0.05,6.0,0.05,0.18768890852411466,25286.458333333336,0.15810997773140106,-0.33,4.81
