"date","hydrYear","slfCode","aspect","region","elevation","lon","lat","HS","AvD","sumAvalanches","maxAvalancheSize","medianAvalancheSize","p_decisive","z_decisive","gt_decisive","p_deepestUnstable","z_deepestUnstable","gt_deepestUnstable","z_pp","z_hn24","z_hn72","sn38","z_sn38"
"2021-03-04",2021,"FUL2","N","elsewhere",2602,7.08966127518766,46.1946845291407,359.41,0,NA,NA,NA,0.452708333333333,311.91,"pg",NA,311.91,"",0,0,0,0.46,313.01
"2021-03-04",2021,"FUS2","N","elsewhere",2390,8.62044668278117,46.4364219444333,237.5,0,NA,NA,NA,0.33225,229.14,"other",NA,229.14,"",0,0,0,0.97,193.36
"2021-03-04",2021,"GAD2","E","elsewhere",2063,8.39748839560539,46.7441893350388,232.47,0,NA,NA,NA,0.318791666666667,216.16,"pg",NA,216.16,"",0,0,0,0.59,218.63
"2021-03-04",2021,"GAD2","N","elsewhere",2063,8.39748839560539,46.7441893350388,345.01,0,NA,NA,NA,0.437708333333333,330.32,"pg",NA,330.32,"",0,0,0,0.46,330.32
"2021-03-04",2021,"GAD2","S","elsewhere",2063,8.39748839560539,46.7441893350388,82.69,0,NA,NA,NA,0.256541666666667,0.569999999999993,"other",NA,0.569999999999993,"",0,0,0,3.42,80.75
"2021-03-04",2021,"GAN2","E","elsewhere",2710,7.76060627328351,46.4292610534168,275.13,0,NA,NA,NA,0.331041666666667,210.93,"other",NA,210.93,"",0,0,0,0.57,243.86
"2021-03-04",2021,"GAN2","N","elsewhere",2710,7.76060627328351,46.4292610534168,350.88,0,NA,NA,NA,0.347291666666667,324.81,"pg",NA,324.81,"",0,0,0,0.47,327.5
"2021-03-04",2021,"GAN2","W","elsewhere",2710,7.76060627328351,46.4292610534168,293.05,0,NA,NA,NA,0.274625,195.04,"pg",NA,195.04,"",0,0,0,0.49,267.2
"2021-03-04",2021,"GLA2","E","elsewhere",1632,9.0375826326554,46.9966291841572,189.99,0,NA,NA,NA,0.257291666666667,0.390000000000015,"other",NA,0.390000000000015,"",0,0,0,2.24,185.21
"2021-03-04",2021,"GOM2","E","elsewhere",2439,8.2324942228761,46.4204566775896,257.22,0,NA,NA,NA,0.448541666666667,183.91,"pg",NA,183.91,"",0,0,0,0.67,185.76
"2021-03-04",2021,"GOM2","N","elsewhere",2439,8.2324942228761,46.4204566775896,246.28,0,NA,NA,NA,0.462291666666667,206.07,"pg",NA,206.07,"",0,0,0,0.68,206.07
"2021-03-04",2021,"GOM2","W","elsewhere",2439,8.2324942228761,46.4204566775896,112.36,0,NA,NA,NA,0.438125,101.92,"pg",NA,101.92,"",0,0,0,1.24,105.18
"2021-03-04",2021,"GOM3","E","elsewhere",2427,8.22855060231519,46.4891422520867,213.24,0,NA,NA,NA,0.387958333333333,203.02,"pg",NA,203.02,"",0,0,0,0.65,187.24
"2021-03-04",2021,"GOM3","N","elsewhere",2427,8.22855060231519,46.4891422520867,252.55,0,NA,NA,NA,0.464791666666667,201.6,"pg",NA,201.6,"",0,0,0,0.66,201.6
"2021-03-04",2021,"GOM3","S","elsewhere",2427,8.22855060231519,46.4891422520867,86.95,0,NA,NA,NA,0.30925,64.62,"other",NA,64.62,"",0,0,0,3.33,86.44
"2021-03-04",2021,"GOM3","W","elsewhere",2427,8.22855060231519,46.4891422520867,101.66,0,NA,NA,NA,0.428541666666667,89.58,"pg",NA,89.58,"",0,0,0,1.37,89.58
"2021-03-04",2021,"GUT2","E","elsewhere",2115,8.28969169579199,46.6793100028691,181.02,0,NA,NA,NA,0.346041666666667,1.22,"other",NA,1.22,"",0,0,0,0.79,172.31
"2021-03-04",2021,"GUT2","N","elsewhere",2115,8.28969169579199,46.6793100028691,293.07,0,NA,NA,NA,0.450375,260.92,"pg",NA,260.92,"",0,0,0,0.57,261.56
"2021-03-04",2021,"GUT2","S","elsewhere",2115,8.28969169579199,46.6793100028691,58.71,0,NA,NA,NA,0.256541666666667,0.579999999999998,"other",NA,0.579999999999998,"",0,0,0,4.27,57.18
"2021-03-04",2021,"GUT2","W","elsewhere",2115,8.28969169579199,46.6793100028691,166.05,0,NA,NA,NA,0.332958333333333,159.92,"pg",NA,159.92,"",0,0,0,0.8,162.01
"2021-03-04",2021,"HTR2","S","elsewhere",2147,9.20433545466491,46.5443794251159,105.59,0,NA,NA,NA,0.257791666666667,0.950000000000003,"other",NA,0.950000000000003,"",0,0,0,3.33,85.78
"2021-03-04",2021,"HTR3","S","elsewhere",2200,9.34852699798837,46.5365502480265,51.76,0,NA,NA,NA,0.229041666666667,1.53,"other",NA,1.53,"",0,0,0,5.06,46.18
"2021-03-04",2021,"JUL2","E","Davos-Zuoz",2426,9.69231151006273,46.4784972280234,194.58,0,NA,NA,NA,0.454791666666667,166.69,"pg",NA,166.69,"",0,0,0,0.81,168.6
"2021-03-04",2021,"JUL2","N","Davos-Zuoz",2426,9.69231151006273,46.4784972280234,207.77,0,NA,NA,NA,0.407291666666667,159.48,"pg",NA,159.48,"",0,0,0,0.82,159.48
"2021-03-04",2021,"JUL2","S","Davos-Zuoz",2426,9.69231151006273,46.4784972280234,76.26,0,NA,NA,NA,0.263541666666667,1.49000000000001,"other",NA,1.49000000000001,"",0,0,0,3.54,73.83
"2021-03-04",2021,"JUL2","W","Davos-Zuoz",2426,9.69231151006273,46.4784972280234,110.83,0,NA,NA,NA,0.408541666666667,108.1,"pg",NA,108.1,"",0,0,0,1.11,109.33
"2021-03-04",2021,"KES2","E","Davos-Zuoz",2727,9.89813986691668,46.6212846649979,208.95,0,NA,NA,NA,0.372291666666667,125.18,"pg",NA,125.18,"",0,0,0,0.76,125.92
"2021-03-04",2021,"KES2","N","Davos-Zuoz",2727,9.89813986691668,46.6212846649979,210.46,0,NA,NA,NA,0.185791666666667,123.19,"pg",NA,123.19,"",0,0,0,1.02,208.11
"2021-03-04",2021,"KES2","S","Davos-Zuoz",2727,9.89813986691668,46.6212846649979,156.62,0,NA,NA,NA,0.308,82.47,"other",NA,82.47,"",0,0,0,2.66,127.31
"2021-03-04",2021,"KES2","W","Davos-Zuoz",2727,9.89813986691668,46.6212846649979,171.95,0,NA,NA,NA,0.338541666666667,88.17,"other",NA,88.17,"",0,0,0,1.01,170.16
"2021-03-04",2021,"KLO2","E","Davos-Zuoz",2147,9.8738591619793,46.9091149998652,202.82,0,NA,NA,NA,0.392291666666667,164.59,"pg",NA,164.59,"",0,0,0,0.68,169.46
"2021-03-04",2021,"KLO2","N","Davos-Zuoz",2147,9.8738591619793,46.9091149998652,190.39,0,NA,NA,NA,0.472291666666667,168.38,"pg",NA,168.38,"",0,0,0,0.84,169.23
"2021-03-04",2021,"KLO2","S","Davos-Zuoz",2147,9.8738591619793,46.9091149998652,47.17,0,NA,NA,NA,0.206095238095238,25.36,"other",NA,25.36,"",0,0,0,5.22,45.27
"2021-03-04",2021,"KLO2","W","Davos-Zuoz",2147,9.8738591619793,46.9091149998652,36.39,0,NA,NA,NA,0.174428571428571,30.63,"other",NA,30.63,"",0,0,0,6,34.26
"2021-03-04",2021,"KLO3","E","Davos-Zuoz",2299,9.93167229569342,46.8412712603804,295.63,0,NA,NA,NA,0.383375,250.85,"pg",NA,250.85,"",0,0,0,0.54,253.09
"2021-03-04",2021,"KLO3","N","Davos-Zuoz",2299,9.93167229569342,46.8412712603804,255.46,0,NA,NA,NA,0.407291666666667,204.34,"pg",NA,204.34,"",0,0,0,0.68,205.94
"2021-03-04",2021,"KLO3","S","Davos-Zuoz",2299,9.93167229569342,46.8412712603804,129.66,0,NA,NA,NA,0.249041666666667,0.359999999999985,"other",NA,0.359999999999985,"",0,0,0,2.92,105.3
"2021-03-04",2021,"KLO3","W","Davos-Zuoz",2299,9.93167229569342,46.8412712603804,85.97,0,NA,NA,NA,0.200261904761905,79.72,"other",NA,79.72,"",0,0,0,1.82,77.68
"2021-03-04",2021,"LAG2","E","elsewhere",2730,9.74458031776757,46.4513578780098,208.83,0,NA,NA,NA,0.453958333333333,176.23,"pg",NA,176.23,"",0,0,0,0.65,177.96
"2021-03-04",2021,"LAG2","N","elsewhere",2730,9.74458031776757,46.4513578780098,241.68,0,NA,NA,NA,0.250916666666667,240.76,"other",NA,240.76,"",1.18000000000001,0,0,0.69,235.26
"2021-03-04",2021,"LAG2","S","elsewhere",2730,9.74458031776757,46.4513578780098,84.15,0,NA,NA,NA,0.307583333333333,71.61,"other",NA,71.61,"",0,0,0,2.04,82.3
"2021-03-04",2021,"LAG3","E","elsewhere",2300,9.69777285373163,46.4245273383925,140.87,0,NA,NA,NA,0.267791666666667,0.700000000000017,"other",NA,0.700000000000017,"",0,0,0,1.25,82.86
"2021-03-04",2021,"LAG3","N","elsewhere",2300,9.69777285373163,46.4245273383925,226.4,0,NA,NA,NA,0.275916666666667,194.84,"other",NA,194.84,"",0,0,0,0.92,124.4
"2021-03-04",2021,"LAG3","W","elsewhere",2300,9.69777285373163,46.4245273383925,131.08,0,NA,NA,NA,0.281875,0.440000000000026,"other",NA,0.440000000000026,"",0,0,0,1.35,128.59
"2021-03-04",2021,"LUK2","E","elsewhere",2555,8.783521662662,46.6041535172299,325.01,0,NA,NA,NA,0.248833333333333,304.01,"other",NA,304.01,"",0,0,0,0.6,280.18
"2021-03-04",2021,"LUK2","S","elsewhere",2555,8.783521662662,46.6041535172299,208.22,0,NA,NA,NA,0.308,127.41,"other",NA,127.41,"",0,0,0,2.05,205.75
"2021-03-04",2021,"LUM2","E","elsewhere",2388,8.86142530738795,46.7315844750713,185.88,0,NA,NA,NA,0.390458333333333,184.95,"pg",NA,184.95,"",0,0,0,0.84,184.95
"2021-03-04",2021,"LUM2","S","elsewhere",2388,8.86142530738795,46.7315844750713,38.69,0,NA,NA,NA,0.187583333333333,19.7,"other",NA,19.7,"",0,0,0,6,36.03
"2021-03-04",2021,"NAS2","E","elsewhere",2350,10.2553213936194,46.8150383026398,149.41,0,NA,NA,NA,0.353125,80.87,"pg",NA,80.87,"",0,0,0,1.19,93.69
"2021-03-04",2021,"NAS2","S","elsewhere",2350,10.2553213936194,46.8150383026398,86.53,0,NA,NA,NA,0.30925,35.42,"other",NA,35.42,"",0,0,0,3.36,85.84
"2021-03-04",2021,"NAS2","W","elsewhere",2350,10.2553213936194,46.8150383026398,104.78,0,NA,NA,NA,0.3025,0.469999999999999,"other",NA,0.469999999999999,"",0,0,0,1.19,101.64
"2021-03-04",2021,"OBW2","E","elsewhere",2432,8.31595593868373,46.5452218766451,224.33,0,NA,NA,NA,0.259791666666667,0.730000000000018,"other",NA,0.730000000000018,"",0,0,0,0.71,165.62
"2021-03-04",2021,"OBW2","N","elsewhere",2432,8.31595593868373,46.5452218766451,294.02,0,NA,NA,NA,0.256416666666667,276.23,"other",NA,276.23,"",0,0,0,0.74,175.98
"2021-03-04",2021,"OBW2","S","elsewhere",2432,8.31595593868373,46.5452218766451,149.37,0,NA,NA,NA,0.30925,110.74,"other",NA,110.74,"",0,0,0,2.49,144.51
"2021-03-04",2021,"OBW2","W","elsewhere",2432,8.31595593868373,46.5452218766451,206.33,0,NA,NA,NA,0.233291666666667,142.73,"pg",NA,142.73,"",0,0,0,0.71,166.03
"2021-03-04",2021,"OBW3","E","elsewhere",2194,8.35447840887315,46.5078627806443,247.27,0,NA,NA,NA,0.305458333333333,228.25,"pg",NA,228.25,"",0,0,0,0.66,228.25
"2021-03-04",2021,"OBW3","N","elsewhere",2194,8.35447840887315,46.5078627806443,275.3,0,NA,NA,NA,0.261416666666667,235.64,"other",NA,235.64,"",0,0,0,0.8,170.26
"2021-03-04",2021,"OBW3","S","elsewhere",2194,8.35447840887315,46.5078627806443,166.42,0,NA,NA,NA,0.286041666666667,140.05,"other",NA,140.05,"",0,0,0,0.87,160.3
"2021-03-04",2021,"OBW3","W","elsewhere",2194,8.35447840887315,46.5078627806443,204.65,0,NA,NA,NA,0.218833333333333,142.65,"pg",NA,142.65,"",0,0,0,0.73,162.82
"2021-03-04",2021,"OFE2","S","elsewhere",2359,10.2890519645708,46.6317066163864,116.47,0,NA,NA,NA,0.455208333333333,99.16,"pg",NA,99.16,"",0,0,0,1.01,101.36
"2021-03-04",2021,"ORT2","E","elsewhere",1824,8.95854987856756,46.918082016133,212.59,0,NA,NA,NA,0.30925,185.08,"other",NA,185.08,"",0,0,0,2.13,207.93
"2021-03-04",2021,"OTT2","E","elsewhere",2017,7.56163683225869,46.5397021022525,211.6,0,NA,NA,NA,0.264375,0.560000000000002,"other",NA,0.560000000000002,"",0,0,0,0.82,164.39
"2021-03-04",2021,"OTT2","N","elsewhere",2017,7.56163683225869,46.5397021022525,182.56,0,NA,NA,NA,0.243416666666667,181.06,"other",NA,181.06,"",0,0,0,0.9,174.1
"2021-03-04",2021,"PAR2","E","Davos-Zuoz",2290,9.80484494583298,46.8517249839739,177.54,0,NA,NA,NA,0.455208333333333,169.43,"pg",NA,169.43,"",0,0,0,0.88,169.43
"2021-03-04",2021,"PAR2","N","Davos-Zuoz",2290,9.80484494583298,46.8517249839739,196.98,0,NA,NA,NA,0.378166666666667,134.58,"other",NA,134.58,"",0,0,0,0.87,139.24
"2021-03-04",2021,"PAR2","S","Davos-Zuoz",2290,9.80484494583298,46.8517249839739,116.6,0,NA,NA,NA,0.308,85.65,"other",NA,85.65,"",0,0,0,3.26,89.11
"2021-03-04",2021,"PAR2","W","Davos-Zuoz",2290,9.80484494583298,46.8517249839739,149.59,0,NA,NA,NA,0.458541666666667,101.6,"pg",NA,101.6,"",0,0,0,0.96,118
"2021-03-04",2021,"PMA2","N","elsewhere",2429,9.53738768920731,46.5800763351247,178.88,0,NA,NA,NA,0.327511904761905,159.89,"other",NA,159.89,"",0,0,0,1.13,98.28
"2021-03-04",2021,"PMA2","W","elsewhere",2429,9.53738768920731,46.5800763351247,137.39,0,NA,NA,NA,0.256333333333333,78.29,"other",NA,78.29,"",0,0,0,1.16,114.66
"2021-03-04",2021,"PON2","E","elsewhere",2305,8.49641806239065,46.5256308336697,266.51,0,NA,NA,NA,0.268416666666667,259.36,"other",NA,259.36,"",0,0,0,0.66,254.57
"2021-03-04",2021,"PON2","S","elsewhere",2305,8.49641806239065,46.5256308336697,144.01,0,NA,NA,NA,0.30925,86.64,"other",NA,86.64,"",0,0,0,3.1,97.07
"2021-03-04",2021,"PUZ2","E","elsewhere",2196,8.86245523673698,46.626351811613,200.7,0,NA,NA,NA,0.469791666666667,153.21,"pg",NA,153.21,"",0,0,0,0.84,153.21
"2021-03-04",2021,"PUZ2","S","elsewhere",2196,8.86245523673698,46.626351811613,129.9,0,NA,NA,NA,0.305083333333333,66.87,"other",NA,66.87,"",0,0,0,2.84,127.37
"2021-03-04",2021,"RNZ2","E","elsewhere",2400,8.62678887877818,46.68557084918,250.86,0,NA,NA,NA,0.274458333333333,0.400000000000006,"other",NA,0.400000000000006,"",0,0,0,0.86,180.56
"2021-03-04",2021,"RNZ2","S","elsewhere",2400,8.62678887877818,46.68557084918,161.78,0,NA,NA,NA,0.317291666666667,117.7,"other",NA,117.7,"",0,0,0,2.39,154.87
"2021-03-04",2021,"ROT3","E","elsewhere",2495,9.60438596843145,46.7331165395744,206.02,0,NA,NA,NA,0.454791666666667,184.68,"pg",NA,184.68,"",0,0,0,0.76,185.38
"2021-03-04",2021,"ROT3","N","elsewhere",2495,9.60438596843145,46.7331165395744,244.71,0,NA,NA,NA,0.396458333333333,199.21,"pg",NA,199.21,"",0,0,0,0.7,203.1
"2021-03-04",2021,"ROT3","S","elsewhere",2495,9.60438596843145,46.7331165395744,115.87,0,NA,NA,NA,0.308,49.59,"other",NA,49.59,"",0,0,0,3.34,84.42
"2021-03-04",2021,"ROT3","W","elsewhere",2495,9.60438596843145,46.7331165395744,146.64,0,NA,NA,NA,0.312291666666667,71.94,"other",NA,71.94,"",0,0,0,1.28,145.9
"2021-03-04",2021,"SCB2","N","elsewhere",1777,8.10343838444861,46.7793752474716,234.61,0,NA,NA,NA,0.246333333333333,196.04,"other",NA,196.04,"",0,0,0,0.79,231.76
"2021-03-04",2021,"SCB2","S","elsewhere",1777,8.10343838444861,46.7793752474716,157.59,0,NA,NA,NA,0.30925,136.05,"other",NA,136.05,"",0,0,0,2.44,154.4
"2021-03-04",2021,"SCB2","W","elsewhere",1777,8.10343838444861,46.7793752474716,187.65,0,NA,NA,NA,0.243833333333333,186.06,"other",NA,186.06,"",0,0,0,0.82,144.73
"2021-03-04",2021,"SLF2","N","elsewhere",1563,9.84826503817483,46.8127674751176,96.31,0,NA,NA,NA,0.399895833333333,67.17,"pg",NA,67.17,"",0,0,0,1.56,76.41
"2021-03-04",2021,"SLF2","W","elsewhere",1563,9.84826503817483,46.8127674751176,95.24,0,NA,NA,NA,0.313541666666667,63.6,"other",NA,63.6,"",0,0,0,3.97,69.86
"2021-03-04",2021,"SPN3","S","elsewhere",2424,8.0451752956639,46.1780125568757,280.51,0,NA,NA,NA,0.403958333333333,241.12,"pg",NA,241.12,"",0,0,0,0.54,241.12
"2021-03-04",2021,"STN2","E","elsewhere",2914,7.75055897669412,46.1678115804215,187.73,0,NA,NA,NA,0.331041666666667,163.31,"other",NA,163.31,"",0,0,0,2,183.22
"2021-03-04",2021,"TIT2","E","elsewhere",2149,8.40948249417522,46.7860098508656,310.54,0,NA,NA,NA,0.251416666666667,304.69,"other",NA,304.69,"",0,0,0,0.59,222.27
"2021-03-04",2021,"TIT2","N","elsewhere",2149,8.40948249417522,46.7860098508656,330.33,0,NA,NA,NA,0.371708333333333,307.66,"pg",NA,307.66,"",0,0,0,0.49,307.66
"2021-03-04",2021,"TIT2","S","elsewhere",2149,8.40948249417522,46.7860098508656,252.34,0,NA,NA,NA,0.304791666666667,206.27,"other",NA,206.27,"",0,0,0,0.73,247.08
"2021-03-04",2021,"TRU2","E","elsewhere",2459,7.58557232606275,46.3709519169687,221.25,0,NA,NA,NA,0.445208333333333,205.18,"pg",NA,205.18,"",0,0,0,0.63,205.18
"2021-03-04",2021,"TRU2","S","elsewhere",2459,7.58557232606275,46.3709519169687,177.3,0,NA,NA,NA,0.30925,158.23,"other",NA,158.23,"",0,0,0,2.28,175.02
"2021-03-04",2021,"TUJ3","E","elsewhere",2211,8.74022353775476,46.6470316389603,327.78,0,NA,NA,NA,0.452291666666667,290.77,"pg",NA,290.77,"",0,0,0,0.49,290.77
"2021-03-04",2021,"TUJ3","N","elsewhere",2211,8.74022353775476,46.6470316389603,226.41,0,NA,NA,NA,0.389416666666667,131.08,"other",NA,131.08,"",0,0,0,0.89,136.77
"2021-03-04",2021,"TUJ3","S","elsewhere",2211,8.74022353775476,46.6470316389603,149.79,0,NA,NA,NA,0.267291666666667,103.92,"other",NA,103.92,"",0,0,0,0.9,148.11
"2021-03-04",2021,"TUJ3","W","elsewhere",2211,8.74022353775476,46.6470316389603,66.07,0,NA,NA,NA,0.180208333333333,57.5,"pg",NA,57.5,"",0,0,0,2.32,57.5
"2021-03-04",2021,"URS2","E","elsewhere",2169,8.51385955864913,46.5867868627804,178.36,0,NA,NA,NA,0.394125,163.58,"pg",NA,163.58,"",0,0,0,0.85,163.58
"2021-03-04",2021,"URS2","N","elsewhere",2169,8.51385955864913,46.5867868627804,290,0,NA,NA,NA,0.407125,242.24,"other",NA,242.24,"",0,0,0,0.62,224.12
"2021-03-04",2021,"URS2","S","elsewhere",2169,8.51385955864913,46.5867868627804,74.8,0,NA,NA,NA,0.22425,51.24,"other",NA,51.24,"",0,0,0,3.8,72
"2021-03-04",2021,"URS2","W","elsewhere",2169,8.51385955864913,46.5867868627804,149.74,0,NA,NA,NA,0.451458333333333,82.35,"pg",NA,82.35,"",0,0,0,0.93,148.63
"2021-03-04",2021,"VAL2","E","elsewhere",2268,8.61379040935815,46.5490388066801,155.62,0,NA,NA,NA,0.304041666666667,2.18000000000001,"other",NA,2.18000000000001,"",0,0,0,3.03,104.07
"2021-03-04",2021,"VAL2","S","elsewhere",2268,8.61379040935815,46.5490388066801,116.43,0,NA,NA,NA,0.249041666666667,0.660000000000011,"other",NA,0.660000000000011,"",0,0,0,2.96,110.02
"2021-03-04",2021,"VAL2","W","elsewhere",2268,8.61379040935815,46.5490388066801,166.98,0,NA,NA,NA,0.24175,0.759999999999991,"other",NA,0.759999999999991,"",0,0,0,1,112.82
"2021-03-04",2021,"VLS2","E","elsewhere",2064,9.20524161894874,46.6744111864099,165.51,0,NA,NA,NA,0.303291666666667,108.43,"pg",NA,108.43,"",0,0,0,1.03,109.58
"2021-03-04",2021,"VLS2","S","elsewhere",2064,9.20524161894874,46.6744111864099,151.27,0,NA,NA,NA,0.30925,110.52,"other",NA,110.52,"",0,0,0,2.38,150.9
"2021-03-04",2021,"WFJ2","E","Davos-Zuoz",2536,9.80928943600516,46.8296382941581,174.04,0,NA,NA,NA,0.449125,103.32,"pg",NA,103.32,"",0,0,0,0.77,155.68
"2021-03-04",2021,"WFJ2","N","Davos-Zuoz",2536,9.80928943600516,46.8296382941581,244.49,0,NA,NA,NA,0.464791666666667,196.63,"pg",NA,196.63,"",0,0,0,0.67,196.63
"2021-03-04",2021,"WFJ2","S","Davos-Zuoz",2536,9.80928943600516,46.8296382941581,86.21,0,NA,NA,NA,0.295083333333333,54.86,"other",NA,54.86,"",0,0,0,3.37,85.14
"2021-03-04",2021,"WFJ2","W","Davos-Zuoz",2536,9.80928943600516,46.8296382941581,138.2,0,NA,NA,NA,0.314791666666667,136.53,"other",NA,136.53,"",0,0,0,2.49,137.16
"2021-03-04",2021,"ZNZ2","E","Davos-Zuoz",2677,10.0188448172399,46.6977166981315,232.38,0,NA,NA,NA,0.456458333333333,203.01,"pg",NA,203.01,"",0,0,0,0.65,204.89
"2021-03-04",2021,"ZNZ2","N","Davos-Zuoz",2677,10.0188448172399,46.6977166981315,272.93,0,NA,NA,NA,0.455208333333333,261.4,"pg",NA,261.4,"",0,0,0,0.58,234.99
"2021-03-04",2021,"ZNZ2","S","Davos-Zuoz",2677,10.0188448172399,46.6977166981315,123.07,0,NA,NA,NA,0.302291666666667,119.68,"other",NA,119.68,"",0,0,0,2.64,121.93
"2021-03-04",2021,"ZNZ2","W","Davos-Zuoz",2677,10.0188448172399,46.6977166981315,216.5,0,NA,NA,NA,0.456458333333333,185.92,"pg",NA,185.92,"",0,0,0,0.72,190.43
"2021-03-05",2021,"ALB2","E","Davos-Zuoz",2322,9.83622434620262,46.5809457020288,210.44,0,NA,NA,NA,0.374791666666667,190.1,"pg",NA,190.1,"",1.94999999999999,1.982,1.982,0.73,192.04
"2021-03-05",2021,"ALB2","N","Davos-Zuoz",2322,9.83622434620262,46.5809457020288,184.32,0,NA,NA,NA,0.439791666666667,169.25,"pg",NA,169.25,"",1.97999999999999,1.982,1.982,0.81,179.52
"2021-03-05",2021,"ALB2","S","Davos-Zuoz",2322,9.83622434620262,46.5809457020288,166.28,0,NA,NA,NA,0.447291666666667,153.04,"pg",NA,153.04,"",1.94999999999999,1.982,1.982,0.79,154.09
"2021-03-05",2021,"ALB2","W","Davos-Zuoz",2322,9.83622434620262,46.5809457020288,157.21,0,NA,NA,NA,0.383958333333333,144.54,"pg",NA,144.54,"",1.97,1.982,1.982,0.9,145.86
"2021-03-05",2021,"ANV2","N","elsewhere",2640,7.53537232592505,46.1882775601548,227.94,0,NA,NA,NA,0.468958333333333,184.65,"pg",NA,184.65,"",0,0,0,0.7,184.65
"2021-03-05",2021,"ANV3","N","elsewhere",2589,7.6564016889829,46.1211647225094,162.68,0,NA,NA,NA,0.469458333333333,126.46,"pg",NA,126.46,"",0,0,0,0.89,144.8
"2021-03-05",2021,"ARO2","N","elsewhere",2847,7.44585493655645,46.0287823983995,245.03,0,NA,NA,NA,0.469791666666667,233.66,"pg",NA,233.66,"",0,0,0,0.65,236.6
"2021-03-05",2021,"ARO3","N","elsewhere",2602,7.56205990592659,46.0874205095501,165.86,0,NA,NA,NA,0.524291666666667,164.46,"pg",NA,164.46,"",3.95000000000002,2.174,2.174,0.9,155.77
"2021-03-05",2021,"ATT2","N","elsewhere",2550,7.26991849106118,46.105287470923,214.62,0,NA,NA,NA,0.488625,166.7,"pg",NA,166.7,"",0,0,0,0.76,169.96
"2021-03-05",2021,"ATT2","S","elsewhere",2550,7.26991849106118,46.105287470923,85.75,0,NA,NA,NA,0.30925,55.54,"other",NA,55.54,"",0,0,0,3.61,74.96
"2021-03-05",2021,"BED2","S","elsewhere",2420,8.51110334504409,46.5326634305478,460.28,0,NA,NA,NA,0.43122619047619,4.47999999999996,"other",NA,4.47999999999996,"",4.47999999999996,4.472,4.472,0.61,239.83
"2021-03-05",2021,"BER2","E","elsewhere",2447,10.0292016403358,46.4205719262779,273.53,0,NA,NA,NA,0.258916666666667,243.23,"pg",NA,243.23,"",0,0,0,0.67,162.65
"2021-03-05",2021,"BER2","N","elsewhere",2447,10.0292016403358,46.4205719262779,305.53,0,NA,NA,NA,0.462291666666667,252.51,"pg",NA,252.51,"",0,0,0,0.56,252.51
"2021-03-05",2021,"BER3","E","elsewhere",2625,9.91589022789612,46.4409154614942,145.32,0,NA,NA,NA,0.435208333333333,90.7,"pg",NA,90.7,"",0,0,0,0.96,137.15
"2021-03-05",2021,"BER3","N","elsewhere",2625,9.91589022789612,46.4409154614942,179.79,0,NA,NA,NA,0.544291666666667,81.79,"pg",NA,81.79,"",0,0,0,0.98,159.87
"2021-03-05",2021,"BER3","S","elsewhere",2625,9.91589022789612,46.4409154614942,49.47,0,NA,NA,NA,0.169011904761905,16.27,"other",NA,16.27,"",0,0,0,5.22,44.64
"2021-03-05",2021,"BER3","W","elsewhere",2625,9.91589022789612,46.4409154614942,91.64,0,NA,NA,NA,0.223395833333333,24.51,"pg",NA,24.51,"",0,0,0,1.88,75.55
"2021-03-05",2021,"BEV2","E","Davos-Zuoz",2512,9.83709063278609,46.5395643240313,216.78,0,NA,NA,NA,0.467708333333333,176.93,"pg",NA,176.93,"",2.78999999999999,2.841,2.841,0.78,176.93
"2021-03-05",2021,"BEV2","S","Davos-Zuoz",2512,9.83709063278609,46.5395643240313,244.33,0,NA,NA,NA,0.444791666666667,220.96,"pg",NA,220.96,"",2.79000000000002,2.841,2.841,0.6,167.06
"2021-03-05",2021,"BEV2","W","Davos-Zuoz",2512,9.83709063278609,46.5395643240313,185.48,0,NA,NA,NA,0.467125,94.75,"pg",NA,94.75,"",2.81999999999999,2.841,2.841,0.91,154.66
"2021-03-05",2021,"BIN3","E","elsewhere",2355,8.20782942884078,46.3478483496952,296.38,0,NA,NA,NA,0.356208333333333,226.46,"pg",NA,226.46,"",0,0,0,0.66,230.56
"2021-03-05",2021,"BIN3","N","elsewhere",2355,8.20782942884078,46.3478483496952,305.99,0,NA,NA,NA,0.35225,298.16,"other",NA,298.16,"",0,0,0,0.67,224.07
"2021-03-05",2021,"BIN3","S","elsewhere",2355,8.20782942884078,46.3478483496952,278.22,0,NA,NA,NA,0.248833333333333,260.45,"other",NA,260.45,"",0,0,0,0.64,230.4
"2021-03-05",2021,"BIN3","W","elsewhere",2355,8.20782942884078,46.3478483496952,287.91,0,NA,NA,NA,0.253416666666667,267.75,"other",NA,267.75,"",0,0,0,0.66,227.34
"2021-03-05",2021,"DAV2","E","Davos-Zuoz",2558,9.81941136139983,46.6988889844443,218.4,0,NA,NA,NA,0.43897619047619,4.96000000000001,"hn",NA,4.96000000000001,"",7.17000000000002,7.154,7.154,0.77,148.78
"2021-03-05",2021,"DAV2","N","Davos-Zuoz",2558,9.81941136139983,46.6988889844443,227.25,0,NA,NA,NA,0.744628048780488,7.75,"pg",NA,7.75,"",7.15000000000001,7.154,7.154,0.79,177.01
"2021-03-05",2021,"DAV2","S","Davos-Zuoz",2558,9.81941136139983,46.6988889844443,116.8,0,NA,NA,NA,0.44897619047619,2.98,"hn",NA,2.98,"",7.09999999999999,7.154,7.154,2.77,114.11
