"triggerDateTime","coordX","coordY","startZoneElevation","startZoneAspect","fractureThicknessMean","size"
"2004-03-15 15:50:00",94479.7479060841,620199.313547202,2350,"N",20,2
"2006-03-16 15:00:00",170659.90016436,701769.940316668,1550,"W",60,2
"2017-11-28 23:00:00",215840.754218589,792858.585327955,2205,"E",50,2
"2022-02-04 07:00:00",225003.782392681,742709.29721197,2058,"E",100,3
"2004-02-20 09:30:00",104638.06128096,639516.854172599,2300,"E",20,2
"2019-02-12 09:05:00",163299.380609813,638549.93574576,2230,"SE",40,2
"2010-02-13 08:00:00",148799.89811089,769909.988426837,2560,"W",30,3
"2008-01-11 12:00:00",180699.955665815,663349.967094981,80,"NW",50,3
"2004-03-30 09:00:00",183479.95779948,662274.972286097,1940,"NE",60,3
"2020-12-07 11:00:00",92949.4899325552,630306.294447621,3395,"N",30,2
"2005-01-22 14:21:00",192099.808197761,784850.064468374,1950,"NE",60,2
"2021-12-09 05:20:00",141512.911707248,650056.873384021,2690,"SE",25,1
"2016-03-06 10:40:00",143299.797709221,783029.535407584,3190,"NW",150,4
"2018-01-21 04:00:00",205343.177166887,825540.560822239,1750,"S",70,2
"2002-11-30 19:00:00",196599.919684667,773406.921067047,2520,"E",20,2
"2022-04-12 09:23:00",155049.279897534,651938.386152936,3770,"S",40,3
"2002-12-30 11:00:00",154485.931800899,780083.00870446,2970,"SE",40,3
"2008-11-24 11:00:00",170659.90016436,701769.940316668,2350,"NE",80,3
"2021-01-30 08:45:00",108389.974619751,565177.334277951,2068,"SE",50,2
"2011-01-02 09:00:00",180699.955665815,663349.967094981,2140,"SE",50,2
"2007-03-04 10:30:00",170588.930924787,776732.968774776,2480,"NE",40,3
"2017-02-12 13:55:00",142079.321612572,650514.825163386,2770,"SE",20,2
"2013-03-21 12:15:00",175079.296139959,702079.969297314,2820,"SE",45,2
"2010-04-02 09:40:00",184649.834977994,791889.988241039,2750,"NW",50,2
"2009-02-07 11:00:00",189829.87595196,736719.961533303,2870,"NE",60,3
"2022-02-03 06:50:00",226458.311234514,742613.730332277,1730,"N",75,4
"2021-01-16 08:10:00",99558.524113843,627545.542889465,2622,"NW",30,3
"2019-12-15 09:29:00",182679.294985963,674040.021792008,2040,"NW",50,3
"2003-02-06 11:00:00",104638.06128096,639516.854172599,2760,"SE",30,3
"2015-01-01 07:20:00",192509.067046429,783108.912654667,2310,"N",30,2
"2022-02-03 06:30:00",165759.230771854,734187.762965871,1361,"SW",30,1
"2022-02-07 08:00:00",107958.075375191,564910.035668397,2146,"E",50,2
"2005-01-07 09:15:00",182889.773159869,784224.960237299,2510,"NE",60,2
"2022-02-03 03:07:00",179340.01822606,664739.833602435,2098,"N",50,2
"2004-01-30 12:00:00",206099.912245546,772769.909583595,1900,"W",60,3
"2020-03-11 09:00:00",92789.9407909877,602479.083544035,3240,"E",15,2
"2002-11-15 13:00:00",154485.931800899,780083.00870446,2700,"NW",120,3
"2019-02-02 11:00:00",151348.771806926,783698.608705278,1850,"E",40,1
"2007-02-15 11:30:00",172924.295155518,703249.962739945,2190,"NE",30,2
"2014-01-15 15:10:00",192449.786711592,781800.059566536,2480,"NW",80,3
"2019-11-13 10:45:00",165547.566928058,734129.103524833,1267,"NW",15,2
"2017-12-10 15:00:00",103578.063763865,639533.85186893,2400,"N",60,1
"2021-05-08 09:05:00",164937.386653499,729187.910580093,3090,"NE",45,2
"2017-04-29 06:00:00",166468.122871661,770049.216808388,2254.3,"NW",30,2
"2022-02-02 11:00:00",225716.492615904,744133.192309385,1906,"NE",50,2
"2022-02-12 11:00:00",79854.2475077363,579548.543495125,2427,"S",40,1
"2017-03-08 07:00:00",189251.412235755,781582.423021578,2472,"NE",100,3
"2021-01-16 13:48:00",162838.098772665,729263.971168607,2366,"N",70,3
"2008-03-19 06:54:00",181955.963425869,784867.943306593,2400,"NE",30,2
"2015-03-05 11:00:00",166086.616712059,767547.676255404,2596.6,"N",50,3
"2020-12-17 13:30:00",137859.647159756,779485.048085128,2785,"NE",10,1
"2017-12-24 07:30:00",159442.87432125,728337.926975078,2030,"E",25,1
"2021-12-04 07:00:00",104132.600126469,586711.774618089,2463,"S",20,1
"2020-12-08 22:00:00",135060.064514074,604821.723740942,2785,"SW",30,2
"2017-01-15 07:15:00",206190.453914289,794777.632899724,1961,"N",40,3
"2022-01-08 07:30:00",105523.896887285,588062.869651435,2919,"N",15,2
"2005-03-14 14:30:00",215419.558058999,731200.034540244,1780,"NW",30,3
"2014-02-19 11:00:00",181773.967728977,785873.943694677,3000,"N",150,2
"2019-01-19 11:00:00",168839.80160442,594859.969507239,1960,"NW",60,3
"2017-03-04 10:15:00",184219.72382562,777069.970186358,2390,"NE",30,2
"2013-12-25 13:30:00",180699.955665815,663349.967094981,1880,"NW",80,1
"2010-02-04 15:13:00",189829.87595196,736719.961533303,2320,"S",60,2
"2010-02-05 12:00:00",181955.963425869,784867.943306593,2220,"E",40,1
"2021-01-28 09:00:00",165675.063008488,732902.737238929,1687,"E",60,3
"2020-03-06 06:30:00",192946.029532197,730924.766874903,2982,"NE",10,1
"2015-01-04 09:40:00",199240.054507295,813430.31489745,2730,"SE",50,3
"2003-12-29 09:15:00",159876.873942433,729237.928142393,2310,"N",60,3
"2017-03-01 08:30:00",188821.121578705,733478.875338073,2316.6,"E",20,2
"2018-02-09 13:55:00",159442.87432125,728337.926975078,2000,"W",45,3
"2013-02-23 12:15:00",170659.90016436,701769.940316668,1940,"SE",180,3
"2018-01-20 08:00:00",134113.021938456,565231.041023447,1750,"E",40,3
"2017-03-07 15:00:00",105602.944463,633982.954185281,3369.4,"SE",200,4
"2007-12-04 13:29:00",154560.038271886,577169.751137687,1970,"N",40,3
"2014-01-31 15:30:00",172898.118361922,810960.000099137,2540,"S",20,3
"2016-01-14 07:00:00",192716.914407617,782456.413019773,2321.8,"N",80,3
"2019-12-22 12:00:00",145218.257265811,796476.226235961,2146,"E",20,1
"2008-02-27 13:00:00",225299.693009336,744190.067726285,2000,"NE",15,2
"2020-03-21 07:00:00",168252.077811099,799486.888932524,2292,"NW",60,2
"2013-02-08 13:00:00",191253.924983822,686463.984171259,2000,"N",200,4
"2022-02-02 11:00:00",164960.796445045,588993.544773337,1739,"NW",30,2
"2020-01-07 15:10:00",225416.22258094,744132.885455705,1959,"NE",25,3
"2007-03-13 12:00:00",196599.919684667,773406.921067047,2520,"N",80,3
"2018-01-22 12:00:00",154088.756324803,699143.00552385,2489.9,"S",100,3
"2010-12-11 13:15:00",189829.87595196,736719.961533303,2160,"E",25,3
"2018-01-22 07:00:00",129708.04199365,601842.972824248,2300,"SE",100,3
"1995-03-06 14:00:00",185774.738935252,778509.986456901,2460,"NW",50,2
"2018-01-21 03:30:00",205504.173443193,824822.556239007,1879,"SE",70,2
"2019-12-26 11:00:00",225263.314056621,729256.052446875,1476,"SE",10,1
"2008-12-02 15:00:00",164499.873257642,733349.936298275,2240,"S",45,3
"2015-04-03 10:40:00",229599.864751506,745150.002524489,2220,"NE",200,4
"2017-01-14 05:30:00",189755.198685615,780670.522703084,2613.7,"E",80,3
"2017-01-15 07:15:00",205896.285438004,794457.452983678,2123,"NE",50,3
"2005-03-12 10:00:00",181955.963425869,784867.943306593,2600,"NE",20,2
"2021-12-16 23:00:00",206823.513017331,796506.692706684,1018,"NE",40,1
"2011-04-22 09:00:00",181955.963425869,784867.943306593,3080,"N",30,2
"2021-01-16 11:00:00",131669.80977403,605163.180626689,1912,"SE",100,1
"2013-02-20 10:50:00",96500.1029261777,623849.886826228,3000,"SW",35,1
"2014-12-30 16:00:00",190721.722122617,780868.639102996,2590.3,"NW",80,3
"2020-02-01 09:40:00",182569.808161797,789049.958774979,2730,"NE",150,3
"2008-02-03 10:00:00",169000.005707766,588199.987725222,2000,"NW",20,2
"2013-02-18 11:00:00",164700.240260744,824963.095702575,2930,"S",30,2
"2013-02-15 12:30:00",232219.736450136,744060.062190401,1560,"W",30,2
"2014-01-25 10:00:00",229599.864751506,745150.002524489,2100,"E",30,2
"2005-01-25 13:00:00",180065.060020051,802737.950866305,2400,"SE",50,4
"2010-02-18 12:15:00",153149.931286696,780300.012044241,2880,"S",20,3
"2005-12-31 10:55:00",173379.29674999,703579.963591901,2110,"SE",40,3
"2007-01-28 05:00:00",164589.997420502,793350.011596445,2600,"W",50,4
"2021-01-20 11:00:00",140556.231894035,608915.323164067,2950,"N",200,3
"2011-03-24 15:00:00",187396.90397546,766026.941448216,2500,"W",35,3
"2010-12-31 11:00:00",180699.955665815,663349.967094981,2060,"NE",40,2
"2017-01-22 10:43:00",211716.530879406,729727.029985727,2070,"NE",80,2
"2019-02-04 07:30:00",164473.003294536,578333.997221018,1800,"NW",120,4
"2018-03-31 06:00:00",176476.864770285,821220.084231014,2420,"W",40,3
"2013-12-01 11:40:00",166440.268790111,694618.952774004,2050,"E",30,2
"2019-11-06 10:00:00",103054.115471918,590492.357004879,3221,"NE",60,3
"2006-01-08 11:15:00",133620.516456415,551559.316641469,2060,"SW",70,2
"2017-03-05 16:30:00",189398.160578246,781153.709083078,2580.3,"NE",80,3
"2021-01-30 07:00:00",170003.253019546,796602.452940209,2263,"NE",100,3
"2020-01-02 11:00:00",136574.648426202,575739.036013635,2109,"N",50,2
"2003-01-10 10:30:00",170659.90016436,701769.940316668,2200,"S",100,3
"2005-12-19 09:00:00",177399.895291784,761699.951434796,2300,"SE",100,3
"2021-01-16 15:00:00",156501.623651051,790765.804051552,2854,"S",40,3
"2014-12-14 09:20:00",130789.9653901,583709.421648192,2840,"E",30,3
"2021-12-15 11:00:00",156088.885582407,783578.781842061,2832,"S",80,2
"2014-01-16 04:00:00",146469.988246187,795590.086830858,2700,"SE",20,1
"2022-02-04 13:00:00",164153.292249451,796617.785773382,2412,"NW",60,3
"2021-01-28 23:00:00",101052.801394645,574053.518009181,2260,"NW",60,3
"2018-02-16 11:00:00",195010.886956975,716973.981058322,2300,"SE",70,2
"2005-04-27 09:30:00",175069.991939905,816999.814743839,3020,"N",40,4
"2018-02-18 12:28:00",182576.835932237,792793.960927173,2790,"SW",30,2
"2018-12-31 03:10:00",96021.1025268564,625434.880692622,2480,"NE",20,2
"2015-04-02 05:30:00",190879.362263481,780920.443654423,2605.2,"NE",80,3
"2018-03-29 22:00:00",162295.452869237,794135.520821437,2285.8,"NE",60,3
"2008-01-13 10:00:00",181955.963425869,784867.943306593,2170,"W",40,2
"2004-02-13 11:00:00",183479.95779948,662274.972286097,2400,"NE",30,3
"2015-01-19 16:30:30",89352.135167425,578283.05749641,2620,"NE",25,3
"2021-01-28 13:00:00",231912.713952823,740990.050977517,1800,"E",50,3
"2017-03-07 09:30:00",162322.827184358,727673.928987388,2695,"E",50,3
"2021-12-01 11:00:00",223321.202267762,736086.419268143,2034,"NW",70,1
"2018-03-08 15:00:00",163142.267564148,796674.423489646,2542.3,"W",50,2
"2020-02-01 12:20:00",183929.721115366,776809.967264591,2520,"NE",40,2
"2021-01-16 08:00:00",99126.5299845928,627888.11959269,3050,"W",50,2
"2021-12-04 23:00:00",98936.6977439828,564175.152589598,2254,"N",60,3
"2009-12-09 10:45:00",153149.931286696,780300.012044241,2840,"SE",25,2
"2014-12-17 07:00:00",189738.20854364,780631.522779699,2646.4,"NE",10,1
"2019-01-15 11:00:00",229999.650045226,732600.030881629,1280,"NE",100,2
"2022-03-25 12:00:00",157680.774965317,726214.850363896,2181,"E",45,2
"2004-11-30 14:30:00",154485.931811137,780086.00871274,2700,"W",25,1
"2009-02-25 15:10:00",189829.87595196,736719.961533303,2280,"SW",130,4
"2001-01-16 09:00:00",146939.297472366,655529.861969089,2990,"SE",50,2
"2012-01-06 19:00:00",130487.04079383,601575.973516962,2240,"S",70,3
"2014-01-27 15:00:00",179669.747630884,781803.924335789,2220,"NE",30,2
"2005-02-05 10:00:00",206059.523066461,733560.025812439,2280,"NW",70,3
"2021-12-04 08:00:00",104279.59977451,586825.774176092,2483,"W",20,1
"2017-04-22 08:00:00",175199.790503443,788639.865278211,2900,"N",35,2
"2002-12-19 11:00:00",199939.886872215,717929.989538497,2100,"SE",30,2
"2017-02-06 03:00:00",89352.135167425,578283.05749641,2410,"N",50,3
"2016-11-29 11:00:00",146317.474619655,799518.10749414,2476,"SW",100,3
"2016-03-01 08:00:00",192168.422361365,736121.379275015,2336.2,"S",40,2
"2017-01-18 07:00:00",190170.653969516,779398.673069191,2650.7,"NW",50,2
"2020-02-27 08:30:00",188987.204417438,780651.033881773,2561,"NE",30,2
"2019-01-15 01:30:00",175541.895278037,706099.949153945,2100,"E",100,3
"2021-03-15 08:43:00",99097.4557872075,623645.958188922,2596,"S",50,2
"2019-01-19 11:50:00",149650.064955112,575469.672140254,2170,"S",150,3
"2015-01-12 07:00:00",178229.16028206,782178.192060487,2553.1,"NE",30,2
"2003-02-07 12:50:00",193714.876967077,793100.111633396,2280,"SW",50,4
"2015-01-12 07:00:00",153149.931286696,780300.012044241,3000,"E",30,3
"2022-02-04 13:00:00",163743.039021829,796316.866774709,2422,"NW",60,3
"2013-03-06 12:00:00",180399.938328547,675399.964162557,2000,"N",20,1
"2021-12-12 06:30:00",169193.262785446,733605.771010745,1149,"SE",20,1
"1995-01-03 14:00:00",198200.04768118,813280.293612122,2760,"S",60,2
"2014-01-15 02:00:00",161456.895682541,764627.966375712,2520,"E",50,3
"2014-12-31 11:00:00",186512.906490888,767129.941664924,2300,"E",50,3
"2021-12-11 07:00:00",96757.5216081486,589451.968848325,2266,"N",60,2
"2008-01-06 14:00:00",145289.908979066,798319.400712949,2830,"NW",100,2
"2004-12-29 13:00:00",88305.1409394123,582140.043210128,2500,"NW",60,3
"2009-01-25 13:35:00",104089.983453777,591639.104739534,2780,"NE",75,2
"2022-02-13 05:28:00",181611.31858119,662966.460320997,1741,"NW",15,2
"2021-01-20 10:00:00",134275.560439354,566109.018428713,1856,"W",70,2
"2012-12-30 13:00:00",161456.895682541,764627.966375712,2620,"E",50,3
"2013-03-23 17:00:00",141275.996716897,642501.91509954,3000,"SE",40,2
"2017-12-18 13:00:00",175541.895278037,706099.949153945,1730,"SW",100,2
"2009-01-25 11:45:00",181955.963425869,784867.943306593,2280,"NE",30,3
"2019-12-12 08:00:00",189029.990972017,780962.716957185,2508,"SE",40,1
"2021-02-08 11:00:00",141942.465291558,626200.745139537,2540,"SE",30,2
"2009-12-24 08:50:00",181955.963425869,784867.943306593,2550,"E",20,2
"2019-01-13 16:00:00",165210.925471055,734017.535786662,1285,"NW",35,1
"2016-01-15 07:00:00",193464.338364853,739215.962138296,2583.2,"S",50,3
"2010-04-03 08:00:00",189794.746171631,777700.023992592,2550,"N",70,2
"2004-01-21 15:45:00",140649.470294571,625779.732788425,2180,"SE",35,2
"2012-12-24 11:30:00",170637.927760635,775732.967714145,2480,"NW",60,3
"2004-03-30 09:28:00",93709.6725702071,631369.436312783,3060,"NW",15,2
"2020-03-11 03:00:00",165234.790437671,790136.229269625,2734,"E",40,3
"2021-03-15 04:35:00",180651.551740778,663671.610485945,1908,"S",10,2
"2007-01-05 11:00:00",141323.996350201,642761.914850274,2720,"SE",35,3
"2007-02-18 11:30:00",181955.963425869,784867.943306593,2400,"SW",20,2
"1997-11-15 12:05:00",146819.43144476,630099.797320487,3200,"NW",60,2
"2005-02-05 11:05:00",177309.730513477,780099.900280836,2350,"NW",70,4
"2003-01-30 13:15:00",136130.031800008,587679.999603705,2700,"SW",90,4
"2019-01-13 07:30:00",215213.529218766,793157.017772673,2428,"SE",20,2
"2018-03-30 22:00:00",159054.537105776,791633.726475001,2308.6,"NE",30,3
"2022-02-03 11:00:00",160867.855985104,787789.37791822,2668,"SE",100,4
"2005-04-02 09:35:00",143919.706023531,771799.636910068,2760,"NW",30,3
"2021-01-30 08:45:00",226129.743764663,744206.597008955,1800,"E",70,3
"2010-02-04 14:00:00",138260.019026611,623828.937813664,2520,"E",60,2
"2021-01-31 07:20:00",133948.009686181,604276.123608159,2714,"S",120,3
"2017-12-28 08:00:00",148667.928925622,504737.078037294,1600,"SE",70,1
"2007-02-13 11:00:00",164589.997420502,793350.011596445,2600,"E",20,3
"2021-01-31 07:00:00",132503.282892726,604839.133364111,2135,"NE",120,3
"2021-12-09 05:20:00",140563.803410242,650887.459305219,2277,"SE",25,1
"2021-04-08 09:00:00",201904.304124955,783711.566317124,2405,"N",30,1
"2014-01-29 11:35:00",181773.967728977,785873.943694677,2010,"W",20,2
"2008-12-08 11:00:00",181955.963425869,784867.943306593,2080,"SE",80,2
"2010-02-07 10:00:00",175999.463686324,629670.033461073,1730,"N",50,2
"2019-12-26 18:00:00",163407.081907386,734914.663524372,2156,"SW",25,2
"2017-02-12 09:02:00",179354.306549568,662905.021897488,2400,"N",30,3
"2016-11-27 11:00:00",121254.386865912,649819.722237099,3370,"NW",150,3
"2020-12-25 11:00:00",141665.35655756,624233.991297348,2852,"E",30,2
"2010-01-23 07:30:00",232159.715414625,740970.050527434,1840,"SE",40,2
"2019-03-07 13:30:00",190301.428748496,733105.462228972,2258,"NE",50,2
"2007-01-28 10:30:00",116100.564402626,552698.983021222,1960,"E",30,2
"2022-02-21 23:00:00",198507.941969625,714495.512629469,2473,"NW",70,3
"2016-01-16 07:00:00",189549.945224264,780524.925328941,NA,"SE",30,1
"2019-01-13 06:00:00",175541.895278037,706099.949153945,2000,"N",80,2
"2021-01-15 11:00:00",172181.993521232,803238.217328865,2428,"NW",100,3
"2017-01-06 11:00:00",190607.903275033,780355.900971291,2534.7,"E",50,2
"2006-01-19 14:25:00",181799.291944762,674640.017775628,2350,"NW",80,2
"2018-03-09 07:00:00",174177.855089824,765625.95368016,2420.6,"E",50,3
"2021-01-28 08:25:00",166092.32688668,734662.880949302,1870,"W",50,3
"2016-02-27 08:00:00",182919.377869658,646500.063090491,1680,"NE",60,2
"2021-12-15 11:00:00",141361.41315487,764948.342407289,3000,"SW",15,2
"2018-03-14 15:00:00",158728.934908813,791249.326557794,2570.2,"N",70,2
"2006-02-19 07:00:00",181955.963425869,784867.943306593,2300,"S",10,2
"2021-03-12 09:00:00",134014.768222637,604360.741366066,2732,"S",30,2
"2021-05-08 09:30:00",121244.386753224,649861.722424055,3350,"E",40,2
"2010-02-04 03:45:00",180699.955665815,663349.967094981,1730,"NW",20,2
"2019-04-28 23:00:00",184640.95940367,661344.974493716,2040,"NE",100,2
"2021-01-15 07:00:00",163559.417081283,796483.880172631,2526,"SW",60,1
"2015-01-05 10:35:00",153149.931286696,780300.012044241,2840,"SE",40,3
"2017-02-09 12:16:00",110739.913020838,593629.212843469,2590,"E",100,2
"1996-02-22 08:20:00",192819.799442538,783300.067692052,2100,"NW",35,2
"2020-03-07 07:30:00",192838.82950079,730996.366687482,3020,"SE",10,2
"2010-02-27 12:30:00",181955.963425869,784867.943306593,2350,"NE",40,3
"2003-02-06 11:00:00",206399.849971717,781200.188413465,2110,"S",150,4
"2021-01-13 23:00:00",103115.583520577,561438.953460364,2497,"E",80,3
"2021-12-09 11:00:00",184931.657895744,778558.287682424,2483,"NE",30,3
"2009-02-20 14:20:00",88305.1409394123,582140.043210128,260,"SW",40,4
"2009-02-13 11:00:00",196599.919684667,773406.921067047,2100,"NE",50,2
"2021-03-19 14:00:00",116439.7599065,603529.366021085,2385,"NW",50,2
"2017-01-18 09:00:00",165608.982078308,642394.950699533,2800,"W",60,3
"2006-02-20 12:44:00",96500.1029261777,623849.886826228,2795,"N",100,3
"2009-01-25 10:15:00",229599.864751506,745150.002524489,1780,"E",50,4
"2019-01-14 09:50:00",160509.887145715,587609.854011902,1470,"N",30,2
"2021-02-17 13:10:00",147399.888894586,796949.444184955,2880,"SE",50,3
"2019-03-12 06:30:00",205961.429753391,749441.857938227,2326,"E",15,1
"2019-01-18 14:00:00",158949.360104268,641359.908236697,2180,"NW",50,2
"2011-01-08 13:25:00",107630.072972103,565820.074808876,2400,"NE",50,3
"2019-02-11 23:00:00",184640.95940367,661344.974493716,2190,"SE",200,2
"2018-01-23 07:00:00",165379.639800769,791127.302532936,2475.8,"E",70,3
"1999-02-04 12:40:00",163449.259597531,689599.947232149,2240,"NW",100,2
"2017-01-14 14:00:00",228225.044977771,589741.963817392,1355,"NE",30,2
"2011-02-23 06:00:00",180699.955665815,663349.967094981,1860,"N",30,2
"2019-02-01 13:30:00",181773.967728977,785873.943694677,2510,"NE",30,2
"2020-12-13 07:30:00",104333.499644492,586864.27402498,2504,"W",20,2
"2021-12-09 11:00:00",171759.147590273,778407.665502613,2625,"NE",50,3
"2014-12-30 11:00:00",185325.365213208,778333.511023591,2491.5,"E",30,2
"2013-12-26 17:00:00",158982.252765921,680801.935384933,1750,"N",80,2
"2018-12-24 12:30:00",192076.028341331,736367.262000748,2276,"SW",20,2
"2019-12-25 13:00:00",166246.787925275,733112.209879872,1648,"SE",20,1
"2012-03-18 08:00:00",187499.365380533,714829.987962942,2200,"N",30,1
"2008-12-23 12:20:00",153139.705590111,775739.680719737,3060,"S",130,3
"2019-02-02 00:00:00",146114.266937262,777161.412858052,2609,"S",80,3
"2019-01-03 12:30:00",211399.572088505,737550.039939746,1940,"NE",60,3
